storm_id,storm_name,year,t,n_track_points_used,n_failed_lines_cumulative,failed_line_share_cumulative,n_failed_lines_new,n_unserved_buses,unserved_bus_share,affected_population_proxy,affected_population_share_proxy,n_components,n_served_components,n_unserved_components,max_line_hazard_this_step,mean_line_p_fail_this_step,max_line_p_fail_this_step
WP242016,SARIKA,2016,0,1,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.0,5.017216468376421e-05,5.0172164683764205e-05
WP242016,SARIKA,2016,1,2,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.0,5.017216468376421e-05,5.0172164683764205e-05
WP242016,SARIKA,2016,2,3,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.0,5.017216468376421e-05,5.0172164683764205e-05
WP242016,SARIKA,2016,3,4,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.0,5.017216468376421e-05,5.0172164683764205e-05
WP242016,SARIKA,2016,4,5,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.04890272790262019,5.261278976012628e-05,0.00012098162460162941
WP242016,SARIKA,2016,5,6,1,0.00423728813559322,1,0,0.0,0.0,0.0,1,1,0,0.07646895805133476,5.566931368107309e-05,0.00019869144458823873
WP242016,SARIKA,2016,6,7,1,0.00423728813559322,0,0,0.0,0.0,0.0,1,1,0,0.10297086711263938,5.8116655784207554e-05,0.000320110421776718
WP242016,SARIKA,2016,7,8,1,0.00423728813559322,0,0,0.0,0.0,0.0,1,1,0,0.12492229163789212,6.801053201841517e-05,0.000475152849966873
WP242016,SARIKA,2016,8,9,1,0.00423728813559322,0,0,0.0,0.0,0.0,1,1,0,0.3801238267596857,0.00047277743285565097,0.044883155348889925
WP242016,SARIKA,2016,9,10,2,0.00847457627118644,1,0,0.0,0.0,0.0,2,2,0,0.439580300315444,0.0021203453994950833,0.12051581486792823
WP242016,SARIKA,2016,10,11,4,0.01694915254237288,2,0,0.0,0.0,0.0,3,3,0,0.439580300315444,0.0021203453994950833,0.12051581486792823
WP242016,SARIKA,2016,11,12,4,0.01694915254237288,0,0,0.0,0.0,0.0,3,3,0,0.439580300315444,0.0021203453994950833,0.12051581486792823
