storm_id,storm_name,year,t,n_track_points_used,n_failed_lines_cumulative,failed_line_share_cumulative,n_unserved_buses,unserved_bus_share,affected_population_proxy,affected_population_share_proxy,n_components,n_served_components,n_unserved_components,max_line_hazard_this_step
WP311967,EMMA,1967,0,1,0,0.0,0,0.0,0.0,0.0,1,1,0,0.08804353332800333
WP311967,EMMA,1967,1,2,0,0.0,0,0.0,0.0,0.0,1,1,0,0.19298187912820453
WP311967,EMMA,1967,2,3,3,0.012711864406779662,2,0.010416666666666666,2229827.26023674,0.014427373719668162,4,2,2,0.6449948562743647
WP311967,EMMA,1967,3,4,3,0.012711864406779662,2,0.010416666666666666,2229827.26023674,0.014427373719668162,4,2,2,0.6449948562743647
WP311967,EMMA,1967,4,5,3,0.012711864406779662,2,0.010416666666666666,2229827.26023674,0.014427373719668162,4,2,2,0.6449948562743647
WP311967,EMMA,1967,5,6,3,0.012711864406779662,2,0.010416666666666666,2229827.26023674,0.014427373719668162,4,2,2,0.6449948562743647
WP311967,EMMA,1967,6,7,3,0.012711864406779662,2,0.010416666666666666,2229827.26023674,0.014427373719668162,4,2,2,0.6449948562743647
WP311967,EMMA,1967,7,8,3,0.012711864406779662,2,0.010416666666666666,2229827.26023674,0.014427373719668162,4,2,2,0.6449948562743647
WP311967,EMMA,1967,8,9,3,0.012711864406779662,2,0.010416666666666666,2229827.26023674,0.014427373719668162,4,2,2,0.6449948562743647
WP311967,EMMA,1967,9,10,3,0.012711864406779662,2,0.010416666666666666,2229827.26023674,0.014427373719668162,4,2,2,0.6449948562743647
WP311967,EMMA,1967,10,11,3,0.012711864406779662,2,0.010416666666666666,2229827.26023674,0.014427373719668162,4,2,2,0.6449948562743647
