storm_id,storm_name,year,t,n_track_points_used,n_failed_lines_cumulative,failed_line_share_cumulative,n_failed_lines_new,n_unserved_buses,unserved_bus_share,affected_population_proxy,affected_population_share_proxy,n_components,n_served_components,n_unserved_components,max_line_hazard_this_step,mean_line_p_fail_this_step,max_line_p_fail_this_step
WP091951,ORA,1951,0,1,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.0,5.017216468376421e-05,5.0172164683764205e-05
WP091951,ORA,1951,1,2,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.0,5.017216468376421e-05,5.0172164683764205e-05
WP091951,ORA,1951,2,3,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.0,5.017216468376421e-05,5.0172164683764205e-05
WP091951,ORA,1951,3,4,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.0,5.017216468376421e-05,5.0172164683764205e-05
WP091951,ORA,1951,4,5,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.0,5.017216468376421e-05,5.0172164683764205e-05
WP091951,ORA,1951,5,6,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.0,5.017216468376421e-05,5.0172164683764205e-05
WP091951,ORA,1951,6,7,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.0,5.017216468376421e-05,5.0172164683764205e-05
WP091951,ORA,1951,7,8,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.09787314906443366,5.361996610604251e-05,0.00029205295702851026
WP091951,ORA,1951,8,9,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.09787314906443366,5.395195650349475e-05,0.00029205295702851026
WP091951,ORA,1951,9,10,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.09787314906443366,5.395195650349475e-05,0.00029205295702851026
WP091951,ORA,1951,10,11,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.09787314906443366,5.395195650349475e-05,0.00029205295702851026
WP091951,ORA,1951,11,12,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.09787314906443366,5.395195650349475e-05,0.00029205295702851026
WP091951,ORA,1951,12,13,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.09787314906443366,5.395195650349475e-05,0.00029205295702851026
