storm_id,storm_name,year,t,n_track_points_used,n_failed_lines_cumulative,failed_line_share_cumulative,n_unserved_buses,unserved_bus_share,affected_population_proxy,affected_population_share_proxy,n_components,max_line_hazard_this_step
WP141987,GERALD,1987,0,1,0,0.0,0,0.0,0.0,0.0,1,0.0
WP141987,GERALD,1987,1,2,0,0.0,0,0.0,0.0,0.0,1,0.0
WP141987,GERALD,1987,2,3,0,0.0,0,0.0,0.0,0.0,1,0.0
WP141987,GERALD,1987,3,4,0,0.0,0,0.0,0.0,0.0,1,0.0
WP141987,GERALD,1987,4,5,0,0.0,0,0.0,0.0,0.0,1,0.0
WP141987,GERALD,1987,5,6,0,0.0,0,0.0,0.0,0.0,1,0.0
WP141987,GERALD,1987,6,7,0,0.0,0,0.0,0.0,0.0,1,0.0
WP141987,GERALD,1987,7,8,0,0.0,0,0.0,0.0,0.0,1,0.0
WP141987,GERALD,1987,8,9,0,0.0,0,0.0,0.0,0.0,1,0.0
WP141987,GERALD,1987,9,10,0,0.0,0,0.0,0.0,0.0,1,0.0
WP141987,GERALD,1987,10,11,0,0.0,0,0.0,0.0,0.0,1,0.0
WP141987,GERALD,1987,11,12,0,0.0,0,0.0,0.0,0.0,1,0.0
WP141987,GERALD,1987,12,13,0,0.0,0,0.0,0.0,0.0,1,0.0
WP141987,GERALD,1987,13,14,0,0.0,0,0.0,0.0,0.0,1,0.0
WP141987,GERALD,1987,14,15,0,0.0,0,0.0,0.0,0.0,1,0.0
WP141987,GERALD,1987,15,16,0,0.0,0,0.0,0.0,0.0,1,0.0
WP141987,GERALD,1987,16,17,0,0.0,0,0.0,0.0,0.0,1,0.0
WP141987,GERALD,1987,17,18,0,0.0,0,0.0,0.0,0.0,1,0.0
WP141987,GERALD,1987,18,19,0,0.0,0,0.0,0.0,0.0,1,0.0
WP141987,GERALD,1987,19,20,0,0.0,0,0.0,0.0,0.0,1,0.0
WP141987,GERALD,1987,20,21,0,0.0,0,0.0,0.0,0.0,1,0.0
WP141987,GERALD,1987,21,22,0,0.0,0,0.0,0.0,0.0,1,0.0
WP141987,GERALD,1987,22,23,0,0.0,0,0.0,0.0,0.0,1,0.0
