storm_id,storm_name,year,t,n_track_points_used,n_failed_lines_cumulative,failed_line_share_cumulative,n_failed_lines_new,n_unserved_buses,unserved_bus_share,affected_population_proxy,affected_population_share_proxy,n_components,n_served_components,n_unserved_components,max_line_hazard_this_step,mean_line_p_fail_this_step,max_line_p_fail_this_step
WP012015,MEKKHALA,2015,0,1,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.0,5.017216468376421e-05,5.0172164683764205e-05
WP012015,MEKKHALA,2015,1,2,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.04090502894251267,5.131587728898944e-05,0.00010476254478301523
WP012015,MEKKHALA,2015,2,3,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.09986355098527523,5.752083828437648e-05,0.00030270287898394874
WP012015,MEKKHALA,2015,3,4,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.19107297179688948,6.955306153473353e-05,0.0015612804265197852
WP012015,MEKKHALA,2015,4,5,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.2806452830148068,0.00011982087543746293,0.0077800278902409705
WP012015,MEKKHALA,2015,5,6,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.2806452830148068,0.000194948549409421,0.0077800278902409705
WP012015,MEKKHALA,2015,6,7,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.2806452830148068,0.00020418011186780038,0.0077800278902409705
WP012015,MEKKHALA,2015,7,8,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.2806452830148068,0.00020418011186780038,0.0077800278902409705
WP012015,MEKKHALA,2015,8,9,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.2806452830148068,0.00020418011186780038,0.0077800278902409705
WP012015,MEKKHALA,2015,9,10,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.2806452830148068,0.00020498365574132238,0.0077800278902409705
WP012015,MEKKHALA,2015,10,11,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.2806452830148068,0.00020498365574132238,0.0077800278902409705
WP012015,MEKKHALA,2015,11,12,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.2806452830148068,0.00020498365574132238,0.0077800278902409705
WP012015,MEKKHALA,2015,12,13,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.2806452830148068,0.00020498365574132238,0.0077800278902409705
WP012015,MEKKHALA,2015,13,14,0,0.0,0,0,0.0,0.0,0.0,1,1,0,0.2806452830148068,0.00020498365574132238,0.0077800278902409705
