storm_id,storm_name,year,t,n_track_points_used,n_failed_lines_cumulative,failed_line_share_cumulative,n_unserved_buses,unserved_bus_share,affected_population_proxy,affected_population_share_proxy,n_components,max_line_hazard_this_step
WP111980,KIM,1980,0,1,0,0.0,0,0.0,0.0,0.0,1,0.0
WP111980,KIM,1980,1,2,0,0.0,0,0.0,0.0,0.0,1,0.0
WP111980,KIM,1980,2,3,0,0.0,0,0.0,0.0,0.0,1,0.0
WP111980,KIM,1980,3,4,0,0.0,0,0.0,0.0,0.0,1,0.0
WP111980,KIM,1980,4,5,0,0.0,0,0.0,0.0,0.0,1,0.0
WP111980,KIM,1980,5,6,0,0.0,0,0.0,0.0,0.0,1,0.16036607407640333
WP111980,KIM,1980,6,7,0,0.0,0,0.0,0.0,0.0,1,0.40579152522152373
WP111980,KIM,1980,7,8,0,0.0,0,0.0,0.0,0.0,1,0.40579152522152373
WP111980,KIM,1980,8,9,0,0.0,0,0.0,0.0,0.0,1,0.40579152522152373
WP111980,KIM,1980,9,10,0,0.0,0,0.0,0.0,0.0,1,0.40579152522152373
WP111980,KIM,1980,10,11,0,0.0,0,0.0,0.0,0.0,1,0.40579152522152373
WP111980,KIM,1980,11,12,0,0.0,0,0.0,0.0,0.0,1,0.40579152522152373
WP111980,KIM,1980,12,13,0,0.0,0,0.0,0.0,0.0,1,0.40579152522152373
WP111980,KIM,1980,13,14,0,0.0,0,0.0,0.0,0.0,1,0.40579152522152373
